ques,skill
5837,152
7769,61
9687,72
2716,48
4694,110
381,99
11198,109
2299,110
1239,130
2433,110
11808,38
3592,69
195,94
9851,72
7325,178
10552,119
4439,126
6371,35
11665,110
1007,130
2201,110
2003,125
7567,61
6185,30
8641,124
7882,72
5570,107
878,100
1604,12
11507,59
11204,58
1028,44
8471,63
11146,53
494,110
2224,70
2127,137
5074,61
7192,160
6359,159
9009,119
5734,107
8411,170
8763,63
4131,107
3735,107
3869,107
5766,180
1247,101
5815,72
3239,61
1847,96
9306,59
8929,109
178,8
5095,133
4649,46
617,55
6990,160
5581,26
3269,61
1576,168
6777,52
4554,159
7575,32
3533,107
4030,159
9658,110
530,59
134,59
8047,27
5939,84
6756,114
4345,170
6335,57
6772,58
2006,102
7038,177
6448,119
1434,61
9574,8
1624,158
3690,67
3764,16
7198,58
8285,141
10733,152
3725,61
10153,65
6057,89
8297,151
2722,26
1464,61
2584,92
3778,72
3120,72
6890,63
11386,158
3285,139
2922,87
1466,107
1540,56
4217,119
9197,34
1915,118
4571,58
4705,58
5594,156
3412,72
4610,171
5515,48
7695,59
1285,72
9425,19
10636,168
4735,58
8868,101
2586,114
11545,164
1313,26
5149,48
10517,72
11637,103
9447,158
7729,178
8863,107
593,87
3284,48
5524,110
4765,58
10494,61
9112,30
5066,171
11205,72
2292,175
10285,72
8893,107
9027,107
11322,68
9462,35
7486,19
2780,114
8707,102
9142,30
3390,43
1241,99
11373,6
9606,164
2971,59
2272,58
519,114
11410,73
9158,159
8795,107
3445,100
8712,72
4940,8
8087,20
11750,114
2622,63
836,171
6796,107
3323,110
5653,65
1062,110
4100,152
6428,61
7088,107
6960,107
8721,134
3165,59
2802,7
5856,20
10713,94
4887,158
451,114
1488,110
1166,59
9366,57
6458,61
6881,164
7753,93
9630,103
6856,107
6594,107
3457,59
10019,63
1518,110
1196,59
10771,48
3736,9
7399,103
4625,107
4101,107
7434,97
1985,111
1286,110
702,59
11222,105
4874,30
4391,61
4525,61
4789,107
7406,119
4904,57
11176,110
881,182
8016,48
9571,7
1128,59
2394,107
2091,106
9773,141
3,34
7570,119
10286,110
4212,72
5332,103
1273,9
2954,107
8122,43
11630,34
7227,130
7602,7
8421,110
9714,69
2372,102
429,34
10489,65
7204,119
7814,48
3520,87
6211,48
672,142
6436,166
7504,7
6475,94
9589,158
9647,136
8403,69
3934,77
2552,46
11556,61
2354,61
8405,115
7386,136
3377,159
7188,151
603,163
644,164
8615,110
10772,137
9330,55
1462,15
5273,7
6352,37
1687,133
2122,61
6657,84
2437,72
9880,91
9649,158
9723,107
9855,34
10892,30
11750,61
8976,65
3989,110
7120,151
10972,144
9753,107
3927,171
9491,107
9565,56
6750,59
6414,110
11518,61
907,119
11569,26
1837,26
1575,26
2012,27
9882,113
11571,72
2309,21
1092,57
3709,69
1119,160
6444,110
3546,48
9162,174
9671,51
7978,158
7159,55
937,119
4445,110
4183,110
4981,90
4752,38
11601,72
11675,21
4333,54
9250,179
7973,164
3215,69
9340,72
4,72
3875,115
9835,51
7323,55
11629,26
3891,59
4347,110
1936,166
8197,30
8593,30
9317,61
9713,61
9294,77
1952,110
1193,58
890,57
9370,72
5338,111
10566,98
2228,166
2640,110
2378,110
1753,58
1357,58
7509,164
6824,61
2223,172
6700,25
6704,144
4858,9
5009,178
11371,94
5223,107
2408,110
2482,59
1824,59
1898,8
1562,59
5258,101
10525,73
170,94
7588,56
5251,61
9444,155
5253,107
7930,170
11130,8
9196,26
1854,59
9536,94
8080,114
3388,107
2266,3
7593,26
8814,109
7333,72
11220,59
2280,59
8869,166
9566,94
8349,130
7664,27
3987,35
341,110
3570,97
4704,26
8561,171
1192,101
359,100
11572,110
8674,48
8041,135
7779,135
3448,107
472,162
109,110
9461,54
1832,30
11488,8
5930,52
3874,107
1463,163
9341,110
3133,72
11407,19
2871,72
5983,63
7499,94
1351,107
11409,65
5160,26
7080,110
11543,65
1254,174
10118,152
3244,61
10852,147
983,61
2163,143
721,61
2901,72
7529,94
8364,141
4074,114
3812,114
2405,26
9549,8
1436,164
6340,84
2669,72
5319,32
11069,158
406,26
4900,48
7577,111
9093,142
1066,72
9967,117
6665,2
8222,34
1177,61
10515,107
7304,110
7741,111
1096,72
1156,123
7510,178
572,72
10696,118
5503,95
11,35
5305,110
6598,69
9289,30
2285,58
4075,69
10462,72
2223,119
8210,158
142,87
2833,48
7723,70
4710,58
4784,7
5207,110
11124,164
3305,43
5485,54
10311,61
7141,65
1678,181
8939,159
11193,119
11288,164
2430,166
5253,54
3962,141
390,165
466,160
7100,40
7999,72
8434,0
6479,107
3080,59
2247,58
5334,19
7615,82
5961,117
10424,72
9380,36
3413,60
6016,174
7284,103
6451,102
11291,7
3052,54
8057,26
338,109
11666,69
2008,18
9214,124
10713,151
10162,48
9232,114
1166,116
9209,130
6953,97
4181,174
1201,110
805,110
7825,26
9382,58
3531,65
7443,109
8924,119
99,69
7305,175
7740,103
9223,186
6036,21
1196,116
2390,96
1328,43
6985,170
7455,119
4046,107
10344,38
5215,30
624,75
1744,106
2519,102
2142,152
3678,61
3812,61
9104,63
4701,159
4734,107
8357,48
5509,103
10335,110
4127,72
3634,139
2384,35
4238,61
210,34
3209,148
3761,72
7195,114
3451,31
8630,156
176,19
2886,30
5332,160
203,152
3265,26
1135,132
3925,72
5119,52
11399,158
11211,107
1875,107
1908,55
1949,56
3069,87
8000,110
8134,110
3178,30
5098,114
10,107
9740,34
8210,105
841,35
307,101
8164,110
795,40
9834,19
6165,110
6299,110
5600,109
4158,27
11665,61
11692,164
10283,30
3362,93
11667,107
2580,57
68,61
2382,72
2368,174
1000,41
11380,50
9802,107
2293,0
3753,99
7053,141
1301,154
10179,30
11695,61
3293,114
8659,65
8263,65
9038,61
4332,156
2439,175
4565,135
9832,107
9496,158
3723,48
9947,30
9415,169
5480,141
11118,26
1916,26
9202,61
8806,61
11516,72
3737,104
9526,158
4149,48
3491,48
53,72
8193,19
3732,110
9655,164
7850,30
830,114
8970,61
8551,77
4717,101
3935,65
6973,107
3574,59
7880,30
9000,61
9225,179
10037,57
152,27
1272,58
1346,7
9315,72
4227,65
9053,72
57,140
7968,35
10201,57
1665,110
1302,58
3616,69
2875,34
2310,33
3100,152
1850,48
10619,166
5430,107
994,63
7785,119
4805,55
897,130
1769,59
10332,109
1903,59
1598,177
7195,61
5813,30
2111,173
1500,19
11183,100
6926,21
7609,51
2160,65
6590,72
778,34
5198,107
5272,56
8345,119
1799,59
5235,174
1671,59
6105,30
2673,34
8800,110
4240,30
10850,48
957,157
5098,61
4702,61
8604,171
637,152
8113,119
4778,56
2703,61
5017,72
9226,110
7044,26
6988,94
3612,30
11160,65
1696,65
4387,26
4748,5
8619,48
2733,61
2471,61
9718,141
7414,94
11062,65
4417,26
1934,14
1777,30
2501,61
2635,61
9286,110
8226,130
6784,48
1484,158
6351,166
9477,55
11092,65
3783,46
2531,61
6453,69
532,61
3242,72
4265,170
9507,55
9641,55
668,107
9278,3
10342,102
4019,114
10777,30
3757,114
4951,94
9257,65
4095,109
4532,110
7529,151
696,61
830,61
2614,72
1259,174
6897,59
1145,72
2304,31
4981,94
9213,116
2456,21
381,26
1503,103
11233,30
7822,157
11196,148
8620,137
11649,93
10108,5
3905,119
4020,69
9823,21
2366,104
681,72
4055,63
10543,118
4696,59
11776,26
4756,110
1794,63
6651,137
9039,97
7995,61
785,21
2680,48
4920,110
3183,110
343,26
1900,58
8314,164
10339,72
8988,108
3960,152
5952,112
4964,8
7618,87
5766,107
3450,23
1676,141
179,160
8816,159
8708,67
8694,169
1467,152
7328,82
2735,54
9545,160
720,110
780,161
10491,38
9621,155
8839,119
11689,110
11763,59
11441,8
6675,52
9311,114
4223,107
3827,107
9847,94
4396,35
9690,110
8628,57
226,110
5854,61
7576,160
7314,160
4301,148
4435,148
6615,159
1923,152
9003,119
1735,101
8741,119
7390,155
5645,72
9341,114
9778,115
9153,63
3628,55
3729,107
9720,110
6946,114
652,110
11524,19
10893,152
4019,61
3361,61
5675,72
3099,61
325,65
8195,151
6376,119
7244,114
698,54
7508,160
6823,57
3787,61
5705,72
3203,10
751,65
2448,107
10615,157
3743,139
1602,56
2359,35
10379,65
6947,69
7318,12
8438,43
3212,72
11552,107
2391,108
11725,35
2389,35
8079,110
4983,63
10147,65
5818,110
7373,69
2248,180
11508,158
11186,107
2743,159
8284,111
7599,8
4489,63
9756,35
10177,65
2835,98
5452,110
3270,26
4827,58
11637,164
9795,148
11612,107
2923,103
1044,20
8992,174
11271,164
11782,114
2842,114
5667,48
11530,51
6081,65
280,159
2286,17
2668,119
1909,67
8149,20
11146,61
3878,43
3647,110
611,114
8751,61
5963,167
151,129
3098,53
9980,35
8887,107
3075,69
2679,69
8804,72
625,170
4073,110
1497,99
3811,110
3415,110
3153,110
9600,164
775,114
849,63
1573,94
6141,65
8570,26
9313,107
6506,163
5534,30
7050,61
8834,72
9230,72
8968,72
8572,72
5495,75
2325,79
9630,164
7429,30
7654,148
1580,110
1184,110
559,58
6946,61
7369,164
6422,61
4044,65
7344,107
6737,72
5279,19
9513,114
7760,170
5256,35
3167,142
5044,152
7399,164
1513,177
8766,72
7112,107
642,69
6767,72
10302,166
316,84
5247,107
8225,98
1774,110
9914,57
1452,59
1190,59
2722,34
10256,171
1068,69
10765,48
4879,61
3497,30
575,136
6799,118
288,79
1979,111
10119,58
1063,75
2620,107
3055,35
10795,48
4385,61
6699,72
1174,64
4302,26
4686,174
7678,63
2650,107
3219,35
6061,165
783,34
6770,73
5815,109
5190,57
7826,119
2812,61
10024,147
7520,12
3874,87
6988,151
5491,170
6303,48
2583,174
2469,72
7992,7
10873,65
190,55
5121,78
685,34
8481,171
3838,26
2842,61
2446,61
7414,151
8573,110
8707,110
2237,72
5537,114
1241,107
10206,137
11171,65
558,50
5425,58
2189,31
9121,100
3350,63
9172,65
1869,26
3385,57
4942,89
6101,48
2267,72
613,107
6738,110
6872,110
6476,110
4098,114
10460,30
11580,61
7249,33
5655,119
7649,152
10833,19
4951,151
3866,114
2748,129
7753,101
1471,114
8625,30
409,61
11663,72
10372,159
7748,107
8183,35
11691,26
4409,110
3650,58
8259,30
5110,157
6605,65
6642,132
9694,72
7415,55
5326,162
7681,174
4701,110
4305,110
8588,97
9460,26
9198,26
3995,69
1889,7
3733,69
7940,61
11737,155
9462,72
2516,105
7942,107
7546,107
4805,59
10732,47
4469,110
4543,59
4147,59
5828,157
1810,64
1433,114
3687,74
5318,55
6479,87
2604,110
1886,59
7535,133
11484,32
7972,107
9776,16
3885,35
5500,45
8053,72
11206,64
11192,166
2307,65
3577,40
3959,142
6648,30
4177,35
4633,86
665,110
7860,27
141,110
8083,72
5245,61
9147,171
1048,33
1254,101
8260,119
11634,110
1386,28
5164,72
5847,102
9396,94
3510,107
4341,35
3945,35
7453,26
6393,46
37,110
111,59
507,59
8936,109
5671,61
449,54
9449,105
7259,160
1629,136
2864,117
1680,101
2404,132
9847,151
948,152
11664,110
5590,72
2802,178
3540,107
3278,107
1411,34
11696,183
11434,183
3440,61
5620,72
4463,159
3704,107
11648,142
9829,110
1064,111
9204,58
3359,72
1631,158
6209,63
1443,107
1837,34
6038,181
5330,94
4097,159
9537,59
9611,8
3389,72
11529,19
1607,107
4224,119
5457,27
1186,50
10324,65
7412,105
10062,65
6515,119
8509,152
11126,164
6894,115
11202,159
8486,141
4592,114
11787,31
4330,114
9234,34
1556,118
5105,110
11418,164
3319,26
10605,61
1269,61
1403,61
2564,93
7831,65
662,26
7396,110
5290,48
5018,114
7037,177
3555,94
313,30
1433,61
7861,65
1565,180
2497,160
10637,107
11198,174
1486,72
1090,72
8900,107
3767,135
11012,169
2187,119
3321,48
4540,58
1304,31
7365,19
1042,31
2088,113
6969,19
7456,137
10269,61
8213,116
11088,164
7629,65
7307,14
1844,130
2238,57
8666,61
6472,152
7270,132
4743,13
2976,171
1969,17
3314,166
3066,64
9290,46
3008,59
9092,61
4623,69
6180,101
8830,61
7052,30
8172,61
10486,72
2647,53
2872,171
8510,56
3047,172
3441,99
9869,103
5845,3
382,119
3494,110
3172,59
2836,110
8860,61
8202,61
8862,107
837,110
7284,164
6065,127
6601,107
527,69
10981,27
3128,110
3202,59
11443,58
4423,142
9690,114
10620,21
7089,46
182,7
3938,100
8943,72
407,125
3158,137
8285,72
2302,152
6369,107
918,48
9720,114
11547,7
4632,107
1128,43
7441,97
6397,61
5337,81
249,74
5576,97
11823,63
18,141
5978,77
6795,107
6698,174
3965,179
1133,13
2977,75
11645,141
3142,142
1323,110
5045,30
6420,21
6480,72
6614,72
10,34
10712,94
8189,94
8313,160
7481,7
781,69
9358,17
4592,61
4330,61
3934,61
8141,53
10496,65
8479,48
9314,95
6014,26
7571,58
4411,26
7375,119
2361,61
864,80
1984,111
979,30
5533,103
5510,119
8884,110
10688,19
7279,7
1692,87
9832,34
1009,30
1867,61
4517,21
972,148
11729,107
5540,119
347,96
2527,107
8652,110
9772,141
5354,114
10982,65
5733,110
5766,58
5708,53
7389,151
5570,119
8737,9
2152,21
3047,119
34,107
6002,126
7765,34
4958,90
6936,152
9660,61
11444,72
2376,72
4993,84
4671,33
9561,55
9588,158
4549,43
7548,157
4190,110
3928,110
4850,156
9294,61
11212,72
1451,108
10014,158
3429,170
8015,158
5430,34
1046,180
10481,159
9722,107
1219,108
9400,56
9856,107
3500,171
7063,61
9773,72
7461,107
3988,110
4122,110
416,134
7702,169
1989,110
7093,61
9803,72
9481,21
7526,128
10504,119
5476,163
4414,110
5626,107
5263,55
794,63
2415,110
9307,26
1905,8
1132,58
6385,132
177,94
4681,50
5925,147
7523,180
5718,46
7729,56
4784,178
5656,107
1583,115
1921,110
6167,30
4078,137
1970,2
3265,34
1479,142
1116,90
10799,171
10436,119
4764,61
7243,139
1153,130
1070,95
3163,107
3295,34
11091,171
86,110
6448,26
1641,69
5452,61
2416,65
5528,56
7782,16
9628,151
5266,56
3686,40
3455,107
213,43
190,59
528,54
1386,85
3566,96
5271,26
6220,175
11361,8
7455,156
2959,61
11495,8
8251,63
8325,12
3223,107
2961,107
187,111
220,59
9558,105
6710,160
11154,65
1228,34
7163,105
4259,36
8056,130
9190,59
11842,65
1126,107
1161,101
6430,119
9220,59
6506,114
10680,158
10358,107
4035,119
2975,139
9692,54
5330,151
6885,110
7679,156
8454,152
6610,63
1186,107
8505,90
7123,59
841,72
4409,114
4687,58
1503,164
10550,61
195,82
3078,21
10552,107
4839,48
3416,16
7516,111
1267,72
4577,48
2065,52
4915,43
5080,110
5214,110
4381,109
7544,65
1262,78
6649,152
4112,69
7519,8
466,144
10633,72
9975,72
1035,72
181,160
3555,151
5244,110
11295,164
2849,110
1063,26
2587,110
2224,58
8349,61
11521,103
5676,117
9009,107
6433,96
7479,178
6394,141
8823,102
2312,63
2254,58
1268,27
2751,110
8117,61
10767,21
4223,34
5739,65
8193,56
6613,40
7370,19
787,104
2967,115
11604,114
2121,64
1587,130
2781,110
7885,61
4253,34
345,109
446,161
157,58
9582,103
1120,105
5624,61
9163,119
6680,107
967,48
37,114
4023,107
1767,74
8690,57
8230,72
5654,61
11664,114
3014,65
5359,143
8669,119
10694,27
1533,28
4053,107
2267,23
1312,59
976,110
9060,125
4467,97
2015,152
5523,143
3819,61
7253,103
4741,107
4083,107
4914,35
3821,107
7706,48
10342,110
11536,90
9657,7
758,8
422,59
5689,31
7322,58
4507,61
38,69
5767,72
2591,96
11795,142
10372,110
9976,110
10411,38
7336,114
4824,118
6678,114
825,75
4226,169
7600,160
11411,152
10712,151
29,141
5698,93
5609,21
1618,61
5314,103
4328,72
2641,159
11612,34
1942,158
11639,137
4256,169
7778,58
475,19
5105,114
9351,34
452,35
8951,100
1609,133
1648,61
11510,107
3700,72
7396,114
11308,158
8006,43
8171,110
7983,59
3990,26
10373,65
3332,26
4093,124
4200,21
7312,12
3633,139
9395,90
1469,72
10096,137
3585,98
10403,65
6375,38
11467,164
11178,61
1520,10
6315,172
6851,152
3180,170
4611,63
6366,110
1971,67
5708,110
8036,19
4753,146
5446,110
11470,61
11208,61
6368,156
3843,110
1661,26
7,61
2247,123
11847,169
5212,64
9,107
2836,114
3873,110
9528,164
8119,30
8253,30
9373,61
11553,72
5083,34
5046,152
3924,48
8882,174
9030,72
9203,0
7112,34
3641,110
8545,30
9007,61
8662,26
1642,110
1279,58
9060,72
8435,20
7769,159
7443,174
297,119
4067,110
3671,110
7422,51
5539,34
874,130
1672,110
1121,7
3099,69
6910,61
6514,61
9090,72
11478,32
9488,118
3018,80
5258,142
9941,63
5309,107
1537,43
3218,141
5482,35
1440,110
9021,93
7204,107
7278,56
2687,101
6859,72
8449,52
5601,107
10903,43
8754,99
5077,107
11202,110
383,27
6475,82
11540,105
3301,152
6363,26
4709,61
9962,135
4447,61
5542,35
7462,119
9487,27
8557,93
1650,54
7950,58
493,141
4277,30
4739,61
8946,53
7053,72
4477,61
808,152
8626,48
11074,59
3534,107
3138,107
6646,98
9001,110
7545,130
6860,27
3117,169
5035,180
613,34
4424,26
5604,108
8656,48
2642,61
3564,107
11819,4
9755,141
8010,58
5935,63
742,40
907,107
2274,15
777,34
5970,57
4192,26
8063,69
10754,30
2672,61
7217,48
5687,119
9061,110
11127,19
2591,72
11352,137
937,107
1071,107
10234,152
1543,102
3764,114
4958,94
7955,135
9190,116
9264,65
2357,26
8771,132
703,61
1464,159
6306,110
4190,114
11672,61
8898,65
10515,148
6619,48
2686,93
6753,48
605,61
8475,147
6934,59
6994,110
4220,114
2551,26
2757,94
1697,114
897,61
971,10
11755,72
4184,53
552,26
1410,57
8843,142
5159,110
4763,110
4501,110
7801,152
170,82
1727,114
11038,57
1877,58
8002,61
584,72
8266,107
4890,43
10621,119
4941,8
4531,110
8738,102
4621,3
11068,57
4048,141
484,26
4221,69
5704,152
9688,72
10651,119
2185,187
10440,57
7666,61
1116,94
2712,54
10912,52
8460,107
8064,107
11211,119
3473,152
2485,48
7622,139
10579,27
11666,110
7434,61
143,59
4697,132
5569,61
11579,114
4410,75
10347,27
6282,118
5960,67
5946,169
5220,65
495,110
6224,113
3345,101
6696,108
9389,115
9958,43
3635,55
3736,107
756,43
9727,110
4130,34
4567,35
525,110
9539,59
9162,109
4905,30
5629,61
4247,30
8077,72
1533,85
1607,34
9040,119
3764,61
8621,135
4391,159
6705,170
9355,130
629,59
9206,7
8311,94
4007,169
9814,48
2412,30
3928,61
5367,37
7815,48
9599,59
3847,72
4967,103
471,8
6885,114
11816,137
7283,160
1685,51
9514,136
3958,61
11582,91
3877,72
5071,52
11598,35
1598,55
4712,119
7824,110
7428,110
5314,160
4804,58
8500,100
1989,61
11193,107
2428,108
6891,63
7169,7
7606,8
5080,114
4422,114
4892,63
2407,170
3411,26
8631,152
375,30
1173,10
70,148
4772,119
8187,111
9292,19
4264,63
10348,65
5623,110
5301,59
9131,101
1393,134
2164,11
11461,56
11562,108
1182,72
361,108
2541,119
10378,65
3036,98
5465,59
3275,114
2066,11
3392,110
6735,34
3130,110
9443,164
9577,164
3565,38
8892,61
11206,72
7871,9
9552,107
11773,119
5495,59
3818,110
2758,130
3422,110
9869,164
3160,110
9607,164
5185,18
782,114
8922,61
6148,65
1712,21
1254,109
8924,107
2850,69
7666,142
5847,110
340,119
10532,77
3324,110
55,135
7832,30
9752,114
7496,81
4683,157
5916,65
9350,107
8345,26
4699,101
7376,164
11781,114
3352,64
108,119
3428,59
1205,166
6746,118
10516,109
8637,26
1617,110
11735,119
2910,69
5587,132
9458,175
8847,21
4081,65
746,2
10233,171
10571,166
758,12
7931,170
2777,75
1519,110
8143,26
8803,72
10263,171
1102,172
2236,101
4490,61
10339,166
7400,103
5284,107
11147,110
1986,111
1153,110
2710,142
4776,51
3782,132
4654,61
1049,137
6572,72
4790,107
5487,35
1579,110
5505,52
9572,7
2657,107
2791,107
4684,61
2564,101
4422,61
6736,72
11042,43
7759,170
6391,37
8796,166
11283,105
11759,34
8946,110
11186,172
2994,35
6368,26
2159,173
4691,77
733,35
34,34
6421,37
8339,48
8473,48
2587,61
4767,72
3348,159
6016,109
6453,110
8256,171
4271,26
11557,61
2221,61
2355,61
3015,107
8744,110
5312,114
3297,170
4301,26
2647,61
7693,34
1892,128
3026,57
6534,48
6272,48
3558,103
1046,107
9650,158
10631,30
10235,30
11751,61
6515,156
8977,65
441,118
2332,26
2507,27
9241,111
1251,108
4625,99
6939,110
908,119
4678,110
7914,137
1642,114
8229,148
4729,48
4108,115
4147,43
11728,26
11788,77
1350,63
11804,21
9469,72
663,72
267,72
7586,55
6070,24
4812,59
1102,119
10739,47
11630,26
5711,91
5835,157
2574,43
9714,61
10751,57
7057,61
10596,119
7354,55
2400,48
10746,63
5456,107
1447,130
2319,59
1983,110
8296,164
7087,61
8842,108
10364,119
10498,119
9543,155
7402,72
11372,94
11611,110
2671,110
2409,110
2013,110
2483,59
10549,57
1825,59
6259,30
7775,61
171,94
5861,169
8798,159
14,110
8684,57
10528,119
1703,69
5252,61
921,33
8925,119
5254,107
5815,174
3614,40
4348,35
351,38
7596,72
7012,21
9056,171
955,152
9926,27
5597,72
3054,9
10060,27
3547,107
9567,94
3681,107
7927,27
544,59
3854,35
342,110
5708,61
5312,61
9505,155
1855,35
8861,53
3709,61
7069,154
5439,21
4107,107
34,115
3845,107
9211,58
9648,59
11506,19
6216,63
11009,152
10351,152
5469,21
5133,72
1897,45
8185,12
8311,151
7364,48
1216,61
1577,40
11408,19
1876,107
6306,114
1614,107
6411,130
5161,26
4765,26
7419,105
6522,119
9708,59
6499,135
3238,21
1075,179
7530,94
1644,107
3611,10
10099,65
7905,156
1623,169
4749,58
3326,26
7063,69
10612,61
11468,19
5320,32
1674,107
7578,111
2113,154
4367,114
8238,157
5299,94
3356,26
6396,141
10642,61
89,97
6773,64
1021,77
2201,159
1879,108
4931,48
7567,110
5822,27
8282,55
10959,118
5329,94
10623,169
5568,110
4681,58
8344,152
11491,164
11095,164
9119,148
729,26
3802,89
4485,119
11482,51
1261,72
11049,169
9244,35
5470,110
11387,164
3195,27
4785,7
7344,14
3075,110
8575,61
39,114
4855,187
8179,61
10493,72
1291,72
9235,107
8839,107
8940,159
11194,119
2328,68
10445,31
1633,186
577,170
7261,137
6972,34
3501,110
2843,110
6539,152
2218,58
465,114
4072,84
5173,65
467,160
8741,107
9644,103
11696,114
2172,63
9229,46
9582,164
495,114
10231,21
11710,170
2637,18
8936,174
2901,64
9711,170
6376,107
2903,110
2715,59
9465,114
5530,86
904,110
7351,164
2727,69
6538,61
8060,72
8895,119
2984,75
6519,169
1404,59
1068,110
9383,58
5052,30
5827,26
4307,61
3911,61
6621,72
7741,103
4571,107
10300,110
7076,63
491,75
5622,159
4702,159
8076,150
10464,110
10598,110
4677,102
618,8
4580,169
5017,170
9719,141
9397,90
7463,108
9758,69
2090,117
11713,147
4024,72
2504,107
3698,87
10563,65
10697,65
10301,65
1354,25
5473,170
11507,55
2138,107
1950,56
5761,48
8001,110
2189,72
7316,7
172,55
669,107
1104,35
3344,97
4478,26
3954,26
11290,178
8466,65
3323,159
11537,55
2615,72
39,61
4246,26
3984,26
5541,58
338,101
11666,61
5953,2
2709,57
620,164
9568,55
333,107
8681,3
6592,110
11696,61
6856,156
3558,160
4370,38
9986,164
7022,44
9639,56
9833,107
1534,103
11726,61
10509,97
5481,141
10016,164
9465,61
8570,148
11517,72
9370,174
8194,19
883,119
3995,110
3733,110
11209,77
11809,72
3916,2
3819,69
6100,132
11697,16
3037,33
822,1
4559,44
4982,147
10249,119
7296,158
4421,110
1139,58
1576,59
7264,61
8920,72
7266,107
1077,119
4263,59
5797,107
831,63
1868,59
1928,110
1565,58
1666,110
7690,61
7428,61
2629,157
7692,107
9973,170
5167,61
11257,43
10197,63
5431,107
8182,119
10972,59
8992,109
10949,48
4038,75
5273,56
9010,99
185,49
10699,58
9482,94
7180,93
8776,53
3936,148
11393,65
5740,57
7980,119
1904,8
3230,107
9355,110
3403,35
9093,110
227,59
5333,56
11532,8
4914,72
3394,107
9781,110
8861,110
4342,31
7019,94
333,54
6425,109
3882,46
4418,26
906,101
1333,168
1071,168
1382,30
3424,107
9623,59
765,61
8528,58
7542,27
9025,110
